,vehicle_id,data_installment,listing_price,data_make,data_model,data_year,data_mileage,data_transmission,doors,seat_capacity,assembled,engine_cc,peak_power,peak_torque,engine_type,fuel_type
4830,10307096,2321,179000,17,114,2022,0,0,5.0,7.0,1,2199.0,177.0,431.0,1,0
4831,10199320,807,62215,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
4832,10316408,1153,88900,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
4833,10316373,1153,88900,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
4834,10315377,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4835,10309380,1119,86300,31,130,2022,1,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
4836,10306392,1049,80888,28,17,2022,0,0,4.0,5.0,0,999.0,101.0,152.0,1,3
4837,10309942,1736,133888,28,127,2022,0,0,5.0,7.0,0,1997.0,144.0,200.0,1,3
4839,10307350,2720,209800,25,34,2022,0,0,5.0,6.0,0,2191.0,190.0,450.0,1,0
4840,10278476,907,69962,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
4841,10278381,435,33553,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
4842,9994089,2463,190000,16,16,2022,0,0,4.0,5.0,0,1498.0,201.0,260.0,1,3
4843,10307697,1247,96169,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
4844,8620311,1954,150700,16,38,2022,1,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
4845,10234153,600,46313,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4846,10234268,934,72036,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
4847,10234487,1720,132697,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
4848,10282264,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4849,9898119,644,49710,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
4850,10305688,607,46800,3,83,2022,0,1,2.0,2.0,0,1012.0,53.0,78.0,1,3
4851,9451769,1724,133000,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
4853,10007823,1854,143000,28,113,2022,0,0,5.0,7.0,0,1997.0,150.0,200.0,1,2
4854,9193580,458,35300,31,111,2022,1,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4855,9399782,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4856,9399715,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4857,10198317,2437,187990,37,100,2022,0,0,4.0,5.0,0,1984.0,190.0,320.0,1,3
4858,8606332,1172,90400,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
4859,9737021,1825,140800,16,72,2022,0,0,5.0,5.0,0,1498.0,107.0,131.0,1,2
4860,8893455,1863,143700,16,38,2022,1,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
4861,10143817,1281,98800,31,131,2022,1,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
4862,9771427,1272,98123,31,131,2022,1,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
4863,10296956,2309,178100,16,16,2022,0,0,4.0,5.0,0,1498.0,201.0,260.0,1,3
4864,9399746,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4865,9399652,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4866,10234684,514,39620,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4867,10295259,1346,103800,10,124,2022,0,1,4.0,10.0,1,2771.0,129.0,193.0,1,0
4868,10234376,1360,104917,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
4869,10234622,1653,127524,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
4870,10291805,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4871,10291777,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4872,8584599,2087,161000,25,3,2022,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
4873,9807303,2437,188000,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
4875,10291850,3266,251888,26,13,2022,0,0,4.0,5.0,0,1332.0,163.0,250.0,1,3
4876,9698787,623,48040,29,90,2022,0,0,5.0,5.0,0,1329.0,95.0,121.0,1,3
4877,8994438,2450,188990,37,117,2022,1,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
4878,9334452,3059,235990,37,117,2022,1,0,5.0,7.0,0,1984.0,220.0,350.0,1,3
4881,9286171,957,73800,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
4882,9898109,975,75210,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
4883,10196680,1560,120331,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
4884,9682206,1232,95000,36,123,2022,0,0,5.0,7.0,0,1496.0,150.0,145.0,1,3
4885,7906962,1839,141880,36,40,2021,0,0,4.0,5.0,1,1798.0,140.0,172.0,1,3
4887,9238214,882,68000,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
4888,9020092,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4889,8603061,620,47800,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
4890,7741613,1296,99980,27,138,2021,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4891,9257179,1595,123000,25,25,2022,0,0,4.0,5.0,1,1898.0,150.0,350.0,1,0
4892,9492615,1605,123800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
4893,10280412,600,46313,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4894,9445100,1379,106388,9,105,2022,0,1,4.0,5.0,1,2198.0,160.0,385.0,1,0
4895,10036907,2176,167819,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
4896,9899893,2339,180384,30,9,2022,0,0,5.0,7.0,0,1598.0,167.0,240.0,1,3
4897,8645414,775,59800,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
4898,10224212,1423,109800,16,37,2022,0,0,4.0,5.0,0,1498.0,98.0,127.0,1,2
4899,9552228,1945,150000,25,32,2022,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
4900,9518232,1828,141000,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
4901,8602959,454,34990,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
4902,9929043,796,61420,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
4903,9578571,2436,187900,37,100,2022,0,0,4.0,5.0,0,1984.0,190.0,320.0,1,3
4904,7232137,1258,97000,16,72,2020,0,0,5.0,5.0,0,1799.0,143.0,172.0,1,3
4905,6926326,1036,79900,16,23,2020,1,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
4906,6992118,1334,102900,16,38,2020,1,0,4.0,5.0,0,1799.0,141.0,174.0,1,3
4907,7222030,777,59900,16,37,2020,1,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
4909,8604707,1786,137788,33,134,2021,0,0,5.0,5.0,0,1995.0,155.0,196.0,1,3
4910,8604662,1760,135788,33,134,2021,0,0,5.0,5.0,0,1995.0,155.0,196.0,1,3
4911,9098120,1851,142788,33,134,2022,0,0,5.0,5.0,0,1995.0,156.0,196.0,1,3
4912,10272866,1346,103800,10,124,2022,0,1,4.0,10.0,1,2771.0,129.0,193.0,1,0
4913,9575200,1517,117000,4,103,2022,0,1,4.0,12.0,0,2498.0,116.0,260.0,1,0
4914,10223140,493,38000,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4915,10141368,898,69288,7,69,2022,0,1,2.0,2.0,1,1496.0,98.0,134.0,1,3
4916,10155074,1071,82620,7,69,2022,0,1,5.0,5.0,1,1496.0,98.0,134.0,1,3
4917,9948017,3027,233500,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
4918,10263409,2384,183888,25,34,2022,0,0,5.0,6.0,0,2488.0,194.0,258.0,1,3
4919,10187787,2256,173983,25,33,2022,0,0,5.0,5.0,0,2191.0,190.0,450.0,1,0
4920,10258469,678,52300,31,79,2022,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
4921,10258579,1696,130800,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
4922,10259072,898,69300,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
4923,9396423,1256,96888,18,93,2022,0,1,2.0,2.0,0,2999.0,150.0,145.0,1,0
4924,6836244,1593,122888,18,94,2020,1,1,2.0,3.0,0,5193.0,150.0,145.0,1,0
4925,10258683,782,60300,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
4926,10259026,1696,130800,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
4927,10062172,2034,156888,17,86,2022,0,0,5.0,5.0,1,1496.0,136.0,395.0,0,1
4928,10263426,2450,189000,25,34,2022,0,0,5.0,6.0,0,2488.0,231.0,420.0,1,3
4929,10258114,581,44800,31,79,2022,0,0,5.0,5.0,0,1332.0,95.0,120.0,1,3
4930,10248180,2191,169000,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
4931,10027257,607,46800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4932,8617179,2061,158950,25,32,2021,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
4933,9963740,1180,91000,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
4934,9887385,1226,94600,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
4935,9077121,1175,90600,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
4936,10251378,814,62800,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
4937,9399502,2332,179880,36,61,2022,0,0,5.0,7.0,0,2393.0,150.0,400.0,1,0
4938,10005226,3591,276990,37,19,2022,0,0,5.0,5.0,0,1984.0,280.0,350.0,1,3
4939,9834421,1338,103200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
4940,10032486,1569,121000,36,41,2022,0,0,5.0,5.0,0,1798.0,98.0,142.0,1,2
4941,9782803,446,34388,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4942,9782250,1904,146888,28,113,2022,0,0,5.0,7.0,0,1997.0,150.0,200.0,1,2
4943,10170026,707,54500,5,48,2022,0,1,5.0,2.0,0,1244.0,98.0,120.0,1,3
4944,10169954,1006,77600,10,124,2022,0,1,5.0,3.0,0,2771.0,95.0,225.0,1,0
4945,9793809,2995,231000,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
4946,10249535,1281,98800,4,103,2022,0,1,4.0,3.0,0,2498.0,116.0,260.0,1,0
4947,8079783,583,45000,31,101,2021,1,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
4948,10224421,778,60000,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
4949,10247148,1727,133203,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
4950,10245470,2852,220000,36,61,2022,0,0,5.0,7.0,0,2755.0,204.0,500.0,1,0
4951,9284602,581,44800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4952,10242690,497,38300,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4958,10237865,2409,185846,25,34,2022,0,0,5.0,6.0,0,2488.0,194.0,258.0,1,3
4959,10239422,490,37800,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
4960,10239200,622,48000,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
4961,10238895,622,48000,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
4962,9807330,3047,235000,37,117,2022,0,0,5.0,7.0,0,1984.0,220.0,350.0,1,3
4963,9075142,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
4964,10024087,2204,169990,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
4965,10042721,2204,169990,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
4966,9320433,2134,164615,30,6,2022,0,0,5.0,5.0,0,1598.0,167.0,240.0,1,3
4967,10232301,1690,130388,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
4968,9100697,797,61500,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
4969,8764287,1113,85888,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
4970,10230383,1282,98888,19,125,2022,0,0,4.0,5.0,0,1998.0,141.0,340.0,1,0
4971,10230398,1282,98888,19,125,2022,0,0,4.0,5.0,0,1998.0,141.0,340.0,1,0
4972,10230385,1282,98888,19,125,2022,0,0,4.0,5.0,0,1998.0,141.0,340.0,1,0
4973,10230396,1282,98888,19,125,2022,0,0,4.0,5.0,0,1998.0,141.0,340.0,1,0
4974,10230399,1282,98888,19,125,2022,0,0,4.0,5.0,0,1998.0,141.0,340.0,1,0
4975,10087788,581,44800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4976,8889238,1164,89800,10,124,2022,0,1,4.0,10.0,1,1998.0,129.0,193.0,1,3
4977,9880984,1488,114800,16,72,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
4978,9342835,564,43500,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4979,9342841,564,43500,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4980,9909703,1176,90700,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
4981,9100425,1010,77900,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
4982,10223423,2191,169000,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
4983,10223049,2191,169000,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
4984,10223031,493,38000,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4985,9872237,1387,106990,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
4986,10143794,1272,98123,31,131,2022,1,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
4987,9566842,454,35000,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4988,10219924,1469,113300,31,130,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
4989,9285901,581,44800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4990,9630062,2980,229888,26,13,2022,1,0,4.0,5.0,0,1332.0,163.0,250.0,1,3
4991,9921006,503,38800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
4994,10201582,814,62800,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
4995,10207217,1697,130888,30,1,2022,1,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
4996,10207160,2450,188990,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
4997,9324287,1011,78000,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
4998,10156520,2204,169990,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
4999,9597625,980,75600,10,124,2022,0,1,5.0,2.0,0,1998.0,129.0,193.0,1,3
5000,9754232,1688,130208,36,40,2022,0,0,4.0,5.0,1,1798.0,140.0,172.0,1,3
5001,10159099,1663,128303,36,41,2022,0,0,5.0,5.0,0,1798.0,140.0,172.0,1,3
5002,10158793,957,73800,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
5003,9494067,1815,139991,36,41,2022,0,0,5.0,5.0,0,1798.0,98.0,142.0,1,2
5004,9971752,800,61710,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
5005,8805624,759,58510,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
5006,7702688,547,42200,29,26,2021,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
5007,8385660,1175,90600,16,37,2021,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
5008,8615381,1188,91600,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
5009,8588305,2222,171400,16,30,2021,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
5010,8865484,1954,150700,16,38,2022,0,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
5011,8380520,1175,90600,16,37,2021,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
5012,8994634,1338,103200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
5013,10007914,1255,96800,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
5014,8605791,572,44113,31,79,2022,0,0,5.0,5.0,0,1332.0,95.0,120.0,1,3
5015,10197502,1659,128000,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
5016,10198219,1926,148600,28,98,2022,0,0,4.0,5.0,1,2488.0,190.0,450.0,1,0
5017,10198273,1815,140000,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
5018,9597887,932,71888,7,69,2022,0,0,5.0,2.0,1,1496.0,98.0,134.0,1,3
5019,10196155,2450,188990,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
5020,10196571,1684,129888,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
5021,10196033,2321,179000,36,61,2022,0,0,5.0,7.0,0,2393.0,150.0,400.0,1,0
5022,10195968,998,77000,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
5023,10188536,1438,110888,36,76,2022,0,1,4.0,5.0,0,2393.0,150.0,400.0,1,0
5024,9891683,1002,77260,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
5025,9917591,1019,78600,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
5026,9910310,1111,85700,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
5027,8651645,450,34672,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
5028,10188216,1243,95880,36,76,2022,0,1,2.0,2.0,0,2393.0,150.0,400.0,1,0
5029,10186602,1839,141888,36,78,2022,0,0,5.0,7.0,0,1998.0,139.0,183.0,1,3
5030,9575040,1190,91800,10,124,2022,0,1,4.0,10.0,1,1998.0,129.0,193.0,1,3
5031,9991348,1475,113800,16,72,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
5032,8605858,922,71100,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
5033,9971719,969,74710,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
5034,10180973,1852,142888,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
5035,10184040,756,58300,5,48,2022,0,1,5.0,2.0,0,1244.0,98.0,120.0,1,3
5036,10013093,3338,257500,20,36,2022,0,0,5.0,7.0,0,2151.0,201.0,440.0,1,0
5037,7433868,458,35300,31,111,2021,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
5038,9491692,1932,149000,28,127,2022,0,0,5.0,5.0,0,1997.0,144.0,200.0,1,2
5039,10177096,1151,88800,10,124,2022,0,1,5.0,3.0,0,2771.0,95.0,225.0,1,0
5040,10177016,1346,103800,10,124,2022,0,1,4.0,10.0,1,2771.0,129.0,193.0,1,0
5041,10072862,2284,176159,25,11,2022,0,0,4.0,5.0,1,1998.0,163.0,213.0,1,3
5042,8618666,1672,129000,16,72,2022,0,0,5.0,5.0,0,1498.0,181.0,240.0,1,3
5043,9403207,1724,133000,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
5044,9793736,2995,231000,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
5045,10169064,1089,84000,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
5046,8761470,1255,96800,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
5047,10151221,1255,96800,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
5048,10079985,1560,120331,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
5049,10170206,1656,127700,15,5,2022,0,1,2.0,2.0,0,4009.0,150.0,145.0,1,3
5050,10086194,707,54500,5,48,2022,0,1,2.0,2.0,0,1244.0,98.0,120.0,1,3
5051,10086153,1006,77600,10,124,2022,0,1,5.0,3.0,0,2771.0,95.0,225.0,1,0
5052,9663115,1570,121135,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
5054,10167484,1322,102000,15,5,2020,0,1,2.0,3.0,0,4009.0,150.0,145.0,1,0
5055,8617758,869,67000,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
5056,10061282,1423,109770,25,3,2022,0,0,5.0,5.0,1,1496.0,120.0,153.0,1,3
5057,10155252,810,62500,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
5058,10095406,555,42800,31,79,2022,0,0,5.0,5.0,0,1332.0,95.0,120.0,1,3
5059,9162579,1255,96800,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
5060,9089033,1754,135259,25,31,2022,0,0,5.0,5.0,1,1998.0,156.0,206.0,1,3
5061,9079090,2232,172166,25,33,2022,0,0,5.0,5.0,0,2488.0,194.0,258.0,1,3
5062,9840039,2511,193700,25,34,2022,0,0,5.0,6.0,0,2488.0,194.0,258.0,1,3
5063,10139776,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
5064,10144514,2136,164788,33,60,2020,0,0,5.0,5.0,1,1995.0,156.0,196.0,1,3
5065,9898687,1469,113300,16,72,2022,0,0,5.0,5.0,0,1498.0,107.0,131.0,1,2
5066,9421639,1132,87300,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
5067,9911772,1694,130700,16,38,2022,0,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
5068,9421730,1167,90000,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
5069,10153284,2332,179888,30,9,2022,0,0,5.0,7.0,0,1598.0,167.0,240.0,1,3
5070,9935184,2047,157888,28,113,2022,0,0,5.0,7.0,0,1997.0,150.0,200.0,1,2
5072,10149283,1296,100000,7,69,2022,0,1,2.0,2.0,1,1496.0,98.0,134.0,1,3
5073,8426678,1400,107990,27,118,2021,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
5074,8426681,1901,146600,27,118,2021,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
5075,9882873,1506,116200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
5076,8494121,1255,96800,27,138,2021,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
5077,9490462,1605,123800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
5078,9227088,573,44200,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
5079,10142740,3578,276000,37,19,2022,0,0,5.0,5.0,0,1984.0,280.0,350.0,1,3
5080,9485562,2282,176000,37,100,2022,1,0,4.0,5.0,0,1984.0,190.0,320.0,1,3
5081,10142285,3059,235990,37,117,2022,0,0,5.0,7.0,0,1984.0,220.0,350.0,1,3
5082,10095384,620,47800,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
5083,8784181,2204,169990,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
5084,9623719,1632,125900,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
5085,9870799,1880,145000,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
5086,10142208,2204,169990,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
5087,10142536,2917,225000,37,68,2022,0,0,5.0,5.0,0,1984.0,245.0,370.0,1,3
5088,10121727,1763,136000,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
5089,7488193,925,71333,7,69,2021,0,1,5.0,2.0,1,1496.0,98.0,134.0,1,3
5090,8584394,1854,143000,25,3,2022,0,0,4.0,5.0,1,1496.0,120.0,153.0,1,3
5091,10127817,1440,111050,28,98,2022,0,0,4.0,5.0,1,2488.0,190.0,450.0,1,0
5092,8515344,2059,158835,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
5093,9195480,1338,103200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
5094,10001131,1338,103200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
5095,10130838,1010,77900,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
5096,10130845,765,59000,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
5097,10130834,882,68000,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
5098,10127858,972,75000,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
5099,10127953,945,72900,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
5100,10128002,941,72600,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
5101,8487684,947,73080,29,21,2021,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
5102,7224366,504,38870,29,15,2020,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
5103,9943938,912,70330,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
5104,10130862,1906,147000,10,124,2022,0,1,4.0,14.0,0,2776.0,131.0,280.0,1,0
5105,10024307,2243,172990,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
5106,9901276,1027,79200,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
5107,9743295,1699,131035,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
5108,9481335,1605,123800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
5109,9478652,708,54600,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
5110,8509888,775,59810,29,90,2021,0,0,5.0,5.0,0,1496.0,103.0,136.0,1,3
5111,8415981,775,59810,29,90,2021,0,0,5.0,5.0,0,1496.0,103.0,136.0,1,3
5112,10121544,1208,93200,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
5114,9980726,1798,138700,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
5116,10123012,1750,135000,10,124,2022,0,1,4.0,14.0,0,2776.0,131.0,280.0,1,0
5117,10078210,2204,169990,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
5118,9880066,1748,134800,16,72,2022,0,0,5.0,5.0,0,1498.0,181.0,240.0,1,3
5119,9123203,1763,136000,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
5120,10121479,2164,166900,16,30,2022,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
5121,10121514,1175,90600,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
